_id,hodnota,pohlavi_kod,vek_txt,vuzemi_txt
6181b1b8973323caadff5fcc,653654,M,,Hlavní město Praha
6181b1b8973323caadff5fcd,57955,M,,Trutnov
6181b1b8973323caadff5fce,52080,M,,Chrudim
6181b1b8973323caadff5fcf,87707,M,,Pardubice
6181b1b8973323caadff5fd0,46986,M,,Havlíčkův Brod
6181b1b8973323caadff5fd1,56593,M,,Jihlava
6181b1b8973323caadff5fd2,54793,M,,Třebíč
6181b1b8973323caadff5fd3,81824,M,,Kladno
6181b1b8973323caadff5fd4,51679,M,,Kolín
6181b1b8973323caadff5fd5,66463,M,,Mladá Boleslav
6181b1b8973323caadff5fd6,56832,M,,Příbram
6181b1b8973323caadff5fd7,96333,M,,České Budějovice
6181b1b8973323caadff5fd8,35327,M,,Písek
6181b1b8973323caadff5fd9,50556,M,,Tábor
6181b1b8973323caadff5fda,95417,M,,Plzeň-město
6181b1b8973323caadff5fdb,45185,M,,Cheb
6181b1b8973323caadff5fdc,56215,M,,Karlovy Vary
6181b1b8973323caadff5fdd,63444,M,,Děčín
6181b1b8973323caadff5fde,62271,M,,Chomutov
6181b1b8973323caadff5fdf,59165,M,,Litoměřice
6181b1b8973323caadff5fe0,55121,M,,Most
6181b1b8973323caadff5fe1,64390,M,,Teplice
6181b1b8973323caadff5fe2,58169,M,,Ústí nad Labem
6181b1b8973323caadff5fe3,50832,M,,Česká Lípa
6181b1b8973323caadff5fe4,44154,M,,Jablonec nad Nisou
6181b1b8973323caadff5fe5,86160,M,,Liberec
6181b1b8973323caadff5fe6,80335,M,,Hradec Králové
6181b1b8973323caadff5fe7,185967,M,,Brno-město
6181b1b8973323caadff5fe8,57390,M,,Břeclav
6181b1b8973323caadff5fe9,75793,M,,Hodonín
6181b1b8973323caadff5fea,56595,M,,Znojmo
6181b1b8973323caadff5feb,114600,M,,Olomouc
6181b1b8973323caadff5fec,53011,M,,Prostějov
6181b1b8973323caadff5fed,63420,M,,Přerov
6181b1b8973323caadff5fee,58982,M,,Šumperk
6181b1b8973323caadff5fef,51278,M,,Kroměříž
6181b1b8973323caadff5ff0,69610,M,,Uherské Hradiště
6181b1b8973323caadff5ff1,70224,M,,Vsetín
6181b1b8973323caadff5ff2,93473,M,,Zlín
6181b1b8973323caadff5ff3,105788,M,,Frýdek-Místek
6181b1b8973323caadff5ff4,118488,M,,Karviná
6181b1b8973323caadff5ff5,74646,M,,Nový Jičín
6181b1b8973323caadff5ff6,86074,M,,Opava
6181b1b8973323caadff5ff7,154076,M,,Ostrava-město
6181b1b8973323caadff5ff8,681430,Z,,Hlavní město Praha
6181b1b8973323caadff5ff9,99423,Z,,Plzeň-město
6181b1b8973323caadff5ffa,46249,Z,,Cheb
6181b1b8973323caadff5ffb,58159,Z,,Karlovy Vary
6181b1b8973323caadff5ffc,65005,Z,,Děčín
6181b1b8973323caadff5ffd,62329,Z,,Chomutov
6181b1b8973323caadff5ffe,60012,Z,,Litoměřice
6181b1b8973323caadff5fff,55812,Z,,Most
6181b1b8973323caadff6000,64440,Z,,Teplice
6181b1b8973323caadff6001,60482,Z,,Ústí nad Labem
6181b1b8973323caadff6002,52166,Z,,Česká Lípa
6181b1b8973323caadff6003,46044,Z,,Jablonec nad Nisou
6181b1b8973323caadff6004,89305,Z,,Liberec
6181b1b8973323caadff6005,84100,Z,,Hradec Králové
6181b1b8973323caadff6006,59459,Z,,Trutnov
6181b1b8973323caadff6007,52628,Z,,Chrudim
6181b1b8973323caadff6008,88430,Z,,Pardubice
6181b1b8973323caadff6009,47626,Z,,Havlíčkův Brod
6181b1b8973323caadff600a,57071,Z,,Jihlava
6181b1b8973323caadff600b,55544,Z,,Třebíč
6181b1b8973323caadff600c,196438,Z,,Brno-město
6181b1b8973323caadff600d,59092,Z,,Břeclav
6181b1b8973323caadff600e,77814,Z,,Hodonín
6181b1b8973323caadff600f,57957,Z,,Znojmo
6181b1b8973323caadff6010,120841,Z,,Olomouc
6181b1b8973323caadff6011,55493,Z,,Prostějov
6181b1b8973323caadff6012,65481,Z,,Přerov
6181b1b8973323caadff6013,60985,Z,,Šumperk
6181b1b8973323caadff6014,53548,Z,,Kroměříž
6181b1b8973323caadff6015,72020,Z,,Uherské Hradiště
6181b1b8973323caadff6016,72479,Z,,Vsetín
6181b1b8973323caadff6017,97487,Z,,Zlín
6181b1b8973323caadff6018,108799,Z,,Frýdek-Místek
6181b1b8973323caadff6019,124291,Z,,Karviná
6181b1b8973323caadff601a,85021,Z,,Kladno
6181b1b8973323caadff601b,52094,Z,,Kolín
6181b1b8973323caadff601c,64579,Z,,Mladá Boleslav
6181b1b8973323caadff601d,58404,Z,,Příbram
6181b1b8973323caadff601e,100269,Z,,České Budějovice
6181b1b8973323caadff601f,36261,Z,,Písek
6181b1b8973323caadff6020,51895,Z,,Tábor
6181b1b8973323caadff6021,76752,Z,,Nový Jičín
6181b1b8973323caadff6022,89703,Z,,Opava
6181b1b8973323caadff6023,163246,Z,,Ostrava-město
6181b1b8973323caadff6024,1335084,,,Hlavní město Praha
6181b1b8973323caadff6025,124600,,,Chomutov
6181b1b8973323caadff6026,71588,,,Písek
6181b1b8973323caadff6027,128449,,,Děčín
6181b1b8973323caadff6028,196602,,,České Budějovice
6181b1b8973323caadff6029,108504,,,Prostějov
6181b1b8973323caadff602a,166845,,,Kladno
6181b1b8973323caadff602b,115236,,,Příbram
6181b1b8973323caadff602c,214587,,,Frýdek-Místek
6181b1b8973323caadff602d,119177,,,Litoměřice
6181b1b8973323caadff602e,194840,,,Plzeň-město
6181b1b8973323caadff602f,317322,,,Ostrava-město
6181b1b8973323caadff6030,142703,,,Vsetín
6181b1b8973323caadff6031,116482,,,Břeclav
6181b1b8973323caadff6032,114374,,,Karlovy Vary
6181b1b8973323caadff6033,102998,,,Česká Lípa
6181b1b8973323caadff6034,128901,,,Přerov
6181b1b8973323caadff6035,164435,,,Hradec Králové
6181b1b8973323caadff6036,153607,,,Hodonín
6181b1b8973323caadff6037,114552,,,Znojmo
6181b1b8973323caadff6038,118651,,,Ústí nad Labem
6181b1b8973323caadff6039,151398,,,Nový Jičín
6181b1b8973323caadff603a,90198,,,Jablonec nad Nisou
6181b1b8973323caadff603b,175777,,,Opava
6181b1b8973323caadff603c,235441,,,Olomouc
6181b1b8973323caadff603d,104708,,,Chrudim
6181b1b8973323caadff603e,94612,,,Havlíčkův Brod
6181b1b8973323caadff603f,104826,,,Kroměříž
6181b1b8973323caadff6040,110933,,,Most
6181b1b8973323caadff6041,102451,,,Tábor
6181b1b8973323caadff6042,110337,,,Třebíč
6181b1b8973323caadff6043,242779,,,Karviná
6181b1b8973323caadff6044,119967,,,Šumperk
6181b1b8973323caadff6045,382405,,,Brno-město
6181b1b8973323caadff6046,117414,,,Trutnov
6181b1b8973323caadff6047,190960,,,Zlín
6181b1b8973323caadff6048,141630,,,Uherské Hradiště
6181b1b8973323caadff6049,128830,,,Teplice
6181b1b8973323caadff604a,175465,,,Liberec
6181b1b8973323caadff604b,176137,,,Pardubice
6181b1b8973323caadff604c,91434,,,Cheb
6181b1b8973323caadff604d,113664,,,Jihlava
6181b1b8973323caadff604e,103773,,,Kolín
6181b1b8973323caadff604f,131042,,,Mladá Boleslav
6181b1b8973323caadff6050,10990,,25-30,Plzeň-město
6181b1b8973323caadff6051,5130,,25-30,Cheb
6181b1b8973323caadff6052,6255,,25-30,Karlovy Vary
6181b1b8973323caadff6053,7367,,25-30,Děčín
6181b1b8973323caadff6054,6785,,25-30,Litoměřice
6181b1b8973323caadff6055,7401,,25-30,Chomutov
6181b1b8973323caadff6056,6610,,25-30,Most
6181b1b8973323caadff6057,7495,,25-30,Teplice
6181b1b8973323caadff6058,6990,,25-30,Ústí nad Labem
6181b1b8973323caadff6059,6032,,25-30,Česká Lípa
6181b1b8973323caadff605a,5017,,25-30,Jablonec nad Nisou
6181b1b8973323caadff605b,10121,,25-30,Liberec
6181b1b8973323caadff605c,9385,,25-30,Hradec Králové
6181b1b8973323caadff605d,6494,,25-30,Trutnov
6181b1b8973323caadff605e,6290,,25-30,Chrudim
6181b1b8973323caadff605f,10172,,25-30,Pardubice
6181b1b8973323caadff6060,5452,,25-30,Havlíčkův Brod
6181b1b8973323caadff6061,6670,,25-30,Jihlava
6181b1b8973323caadff6062,6787,,25-30,Třebíč
6181b1b8973323caadff6063,23145,,25-30,Brno-město
6181b1b8973323caadff6064,6853,,25-30,Břeclav
6181b1b8973323caadff6065,9202,,25-30,Hodonín
6181b1b8973323caadff6066,6990,,25-30,Znojmo
6181b1b8973323caadff6067,13455,,25-30,Olomouc
6181b1b8973323caadff6068,6127,,25-30,Prostějov
6181b1b8973323caadff6069,7554,,25-30,Přerov
6181b1b8973323caadff606a,7027,,25-30,Šumperk
6181b1b8973323caadff606b,6062,,25-30,Kroměříž
6181b1b8973323caadff606c,8261,,25-30,Uherské Hradiště
6181b1b8973323caadff606d,8589,,25-30,Vsetín
6181b1b8973323caadff606e,10740,,25-30,Zlín
6181b1b8973323caadff606f,12613,,25-30,Frýdek-Místek
6181b1b8973323caadff6070,14741,,25-30,Karviná
6181b1b8973323caadff6071,9192,,25-30,Nový Jičín
6181b1b8973323caadff6072,9965,,25-30,Opava
6181b1b8973323caadff6073,19019,,25-30,Ostrava-město
6181b1b8973323caadff6074,80144,,25-30,Hlavní město Praha
6181b1b8973323caadff6075,9298,,25-30,Kladno
6181b1b8973323caadff6076,5810,,25-30,Kolín
6181b1b8973323caadff6077,7778,,25-30,Mladá Boleslav
6181b1b8973323caadff6078,6321,,25-30,Příbram
6181b1b8973323caadff6079,11500,,25-30,České Budějovice
6181b1b8973323caadff607a,4067,,25-30,Písek
6181b1b8973323caadff607b,5806,,25-30,Tábor
6181b1b8973323caadff607c,3422,Z,55-60,Prostějov
6181b1b8973323caadff607d,4241,Z,55-60,Přerov
6181b1b8973323caadff607e,3732,Z,55-60,Šumperk
6181b1b8973323caadff607f,3524,Z,55-60,Kroměříž
6181b1b8973323caadff6080,4722,Z,55-60,Uherské Hradiště
6181b1b8973323caadff6081,4917,Z,55-60,Vsetín
6181b1b8973323caadff6082,6305,Z,55-60,Zlín
6181b1b8973323caadff6083,7196,Z,55-60,Frýdek-Místek
6181b1b8973323caadff6084,8989,Z,55-60,Karviná
6181b1b8973323caadff6085,4835,Z,55-60,Nový Jičín
6181b1b8973323caadff6086,5945,Z,55-60,Opava
6181b1b8973323caadff6087,10964,Z,55-60,Ostrava-město
6181b1b8973323caadff6088,5309,Z,55-60,Kladno
6181b1b8973323caadff6089,2924,Z,55-60,Kolín
6181b1b8973323caadff608a,3654,Z,55-60,Mladá Boleslav
6181b1b8973323caadff608b,3721,Z,55-60,Příbram
6181b1b8973323caadff608c,6164,Z,55-60,České Budějovice
6181b1b8973323caadff608d,2278,Z,55-60,Písek
6181b1b8973323caadff608e,3334,Z,55-60,Tábor
6181b1b8973323caadff608f,5889,Z,55-60,Plzeň-město
6181b1b8973323caadff6090,2909,Z,55-60,Cheb
6181b1b8973323caadff6091,3793,Z,55-60,Karlovy Vary
6181b1b8973323caadff6092,3823,Z,55-60,Děčín
6181b1b8973323caadff6093,4058,Z,55-60,Chomutov
6181b1b8973323caadff6094,3584,Z,55-60,Litoměřice
6181b1b8973323caadff6095,3742,Z,55-60,Most
6181b1b8973323caadff6096,3990,Z,55-60,Teplice
6181b1b8973323caadff6097,3596,Z,55-60,Ústí nad Labem
6181b1b8973323caadff6098,3291,Z,55-60,Česká Lípa
6181b1b8973323caadff6099,2743,Z,55-60,Jablonec nad Nisou
6181b1b8973323caadff609a,5159,Z,55-60,Liberec
6181b1b8973323caadff609b,4957,Z,55-60,Hradec Králové
6181b1b8973323caadff609c,3718,Z,55-60,Trutnov
6181b1b8973323caadff609d,3417,Z,55-60,Chrudim
6181b1b8973323caadff609e,5309,Z,55-60,Pardubice
6181b1b8973323caadff609f,3085,Z,55-60,Havlíčkův Brod
6181b1b8973323caadff60a0,3541,Z,55-60,Jihlava
6181b1b8973323caadff60a1,3660,Z,55-60,Třebíč
6181b1b8973323caadff60a2,11790,Z,55-60,Brno-město
6181b1b8973323caadff60a3,3743,Z,55-60,Břeclav
6181b1b8973323caadff60a4,5147,Z,55-60,Hodonín
6181b1b8973323caadff60a5,3464,Z,55-60,Znojmo
6181b1b8973323caadff60a6,7374,Z,55-60,Olomouc
6181b1b8973323caadff60a7,39014,Z,55-60,Hlavní město Praha
6181b1b8973323caadff60a8,26715,M,15-20,Hlavní město Praha
6181b1b8973323caadff60a9,4084,M,15-20,Kladno
6181b1b8973323caadff60aa,2534,M,15-20,Kolín
6181b1b8973323caadff60ab,3058,M,15-20,Mladá Boleslav
6181b1b8973323caadff60ac,2746,M,15-20,Příbram
6181b1b8973323caadff60ad,4610,M,15-20,České Budějovice
6181b1b8973323caadff60ae,1665,M,15-20,Písek
6181b1b8973323caadff60af,2386,M,15-20,Tábor
6181b1b8973323caadff60b0,4059,M,15-20,Plzeň-město
6181b1b8973323caadff60b1,2271,M,15-20,Cheb
6181b1b8973323caadff60b2,2652,M,15-20,Karlovy Vary
6181b1b8973323caadff60b3,3460,M,15-20,Děčín
6181b1b8973323caadff60b4,3162,M,15-20,Chomutov
6181b1b8973323caadff60b5,2949,M,15-20,Litoměřice
6181b1b8973323caadff60b6,2859,M,15-20,Most
6181b1b8973323caadff60b7,3273,M,15-20,Teplice
6181b1b8973323caadff60b8,3140,M,15-20,Ústí nad Labem
6181b1b8973323caadff60b9,2535,M,15-20,Česká Lípa
6181b1b8973323caadff60ba,2213,M,15-20,Jablonec nad Nisou
6181b1b8973323caadff60bb,4187,M,15-20,Liberec
6181b1b8973323caadff60bc,3741,M,15-20,Hradec Králové
6181b1b8973323caadff60bd,2881,M,15-20,Trutnov
6181b1b8973323caadff60be,2611,M,15-20,Chrudim
6181b1b8973323caadff60bf,3970,M,15-20,Pardubice
6181b1b8973323caadff60c0,2224,M,15-20,Havlíčkův Brod
6181b1b8973323caadff60c1,2762,M,15-20,Jihlava
6181b1b8973323caadff60c2,2680,M,15-20,Třebíč
6181b1b8973323caadff60c3,7859,M,15-20,Brno-město
6181b1b8973323caadff60c4,2665,M,15-20,Břeclav
6181b1b8973323caadff60c5,3565,M,15-20,Hodonín
6181b1b8973323caadff60c6,2786,M,15-20,Znojmo
6181b1b8973323caadff60c7,2869,M,15-20,Šumperk
6181b1b8973323caadff60c8,5516,M,15-20,Olomouc
6181b1b8973323caadff60c9,2585,M,15-20,Prostějov
6181b1b8973323caadff60ca,3096,M,15-20,Přerov
6181b1b8973323caadff60cb,2449,M,15-20,Kroměříž
6181b1b8973323caadff60cc,3260,M,15-20,Uherské Hradiště
6181b1b8973323caadff60cd,3458,M,15-20,Vsetín
6181b1b8973323caadff60ce,4556,M,15-20,Zlín
6181b1b8973323caadff60cf,5080,M,15-20,Frýdek-Místek
6181b1b8973323caadff60d0,5782,M,15-20,Karviná
6181b1b8973323caadff60d1,3741,M,15-20,Nový Jičín
6181b1b8973323caadff60d2,4353,M,15-20,Opava
6181b1b8973323caadff60d3,7538,M,15-20,Ostrava-město
6181b1b8973323caadff60d4,3652,Z,25-30,Mladá Boleslav
6181b1b8973323caadff60d5,2995,Z,25-30,Příbram
6181b1b8973323caadff60d6,5667,Z,25-30,České Budějovice
6181b1b8973323caadff60d7,1937,Z,25-30,Písek
6181b1b8973323caadff60d8,39764,Z,25-30,Hlavní město Praha
6181b1b8973323caadff60d9,4571,Z,25-30,Kladno
6181b1b8973323caadff60da,2808,Z,25-30,Kolín
6181b1b8973323caadff60db,2836,Z,25-30,Tábor
6181b1b8973323caadff60dc,5323,Z,25-30,Plzeň-město
6181b1b8973323caadff60dd,2464,Z,25-30,Cheb
6181b1b8973323caadff60de,3038,Z,25-30,Karlovy Vary
6181b1b8973323caadff60df,3490,Z,25-30,Děčín
6181b1b8973323caadff60e0,3423,Z,25-30,Chomutov
6181b1b8973323caadff60e1,3301,Z,25-30,Litoměřice
6181b1b8973323caadff60e2,3181,Z,25-30,Most
6181b1b8973323caadff60e3,3544,Z,25-30,Teplice
6181b1b8973323caadff60e4,3412,Z,25-30,Ústí nad Labem
6181b1b8973323caadff60e5,2827,Z,25-30,Česká Lípa
6181b1b8973323caadff60e6,2449,Z,25-30,Jablonec nad Nisou
6181b1b8973323caadff60e7,4896,Z,25-30,Liberec
6181b1b8973323caadff60e8,4590,Z,25-30,Hradec Králové
6181b1b8973323caadff60e9,3092,Z,25-30,Trutnov
6181b1b8973323caadff60ea,2984,Z,25-30,Chrudim
6181b1b8973323caadff60eb,4842,Z,25-30,Pardubice
6181b1b8973323caadff60ec,2617,Z,25-30,Havlíčkův Brod
6181b1b8973323caadff60ed,3153,Z,25-30,Jihlava
6181b1b8973323caadff60ee,3222,Z,25-30,Třebíč
6181b1b8973323caadff60ef,11300,Z,25-30,Brno-město
6181b1b8973323caadff60f0,3341,Z,25-30,Břeclav
6181b1b8973323caadff60f1,4379,Z,25-30,Hodonín
6181b1b8973323caadff60f2,6686,Z,25-30,Olomouc
6181b1b8973323caadff60f3,3459,Z,25-30,Znojmo
6181b1b8973323caadff60f4,2941,Z,25-30,Prostějov
6181b1b8973323caadff60f5,3642,Z,25-30,Přerov
6181b1b8973323caadff60f6,3436,Z,25-30,Šumperk
6181b1b8973323caadff60f7,2931,Z,25-30,Kroměříž
6181b1b8973323caadff60f8,4005,Z,25-30,Uherské Hradiště
6181b1b8973323caadff60f9,4138,Z,25-30,Vsetín
6181b1b8973323caadff60fa,5224,Z,25-30,Zlín
6181b1b8973323caadff60fb,6060,Z,25-30,Frýdek-Místek
6181b1b8973323caadff60fc,7032,Z,25-30,Karviná
6181b1b8973323caadff60fd,4465,Z,25-30,Nový Jičín
6181b1b8973323caadff60fe,4850,Z,25-30,Opava
6181b1b8973323caadff60ff,9266,Z,25-30,Ostrava-město
6181b1b8973323caadff6100,3794,M,35-40,Trutnov
6181b1b8973323caadff6101,3580,M,35-40,Chrudim
6181b1b8973323caadff6102,6786,M,35-40,Pardubice
6181b1b8973323caadff6103,3212,M,35-40,Havlíčkův Brod
6181b1b8973323caadff6104,4101,M,35-40,Jihlava
6181b1b8973323caadff6105,5969,M,35-40,Kladno
6181b1b8973323caadff6106,4085,M,35-40,Kolín
6181b1b8973323caadff6107,5332,M,35-40,Mladá Boleslav
6181b1b8973323caadff6108,3926,M,35-40,Příbram
6181b1b8973323caadff6109,6904,M,35-40,České Budějovice
6181b1b8973323caadff610a,2337,M,35-40,Písek
6181b1b8973323caadff610b,3413,M,35-40,Tábor
6181b1b8973323caadff610c,7925,M,35-40,Plzeň-město
6181b1b8973323caadff610d,3127,M,35-40,Cheb
6181b1b8973323caadff610e,3873,M,35-40,Karlovy Vary
6181b1b8973323caadff610f,4071,M,35-40,Děčín
6181b1b8973323caadff6110,4817,M,35-40,Chomutov
6181b1b8973323caadff6111,4137,M,35-40,Litoměřice
6181b1b8973323caadff6112,3945,M,35-40,Most
6181b1b8973323caadff6113,4739,M,35-40,Teplice
6181b1b8973323caadff6114,3893,M,35-40,Ústí nad Labem
6181b1b8973323caadff6115,3678,M,35-40,Česká Lípa
6181b1b8973323caadff6116,3036,M,35-40,Jablonec nad Nisou
6181b1b8973323caadff6117,6183,M,35-40,Liberec
6181b1b8973323caadff6118,5643,M,35-40,Hradec Králové
6181b1b8973323caadff6119,16086,M,35-40,Brno-město
6181b1b8973323caadff611a,4216,M,35-40,Břeclav
6181b1b8973323caadff611b,5505,M,35-40,Hodonín
6181b1b8973323caadff611c,3929,M,35-40,Znojmo
6181b1b8973323caadff611d,8376,M,35-40,Olomouc
6181b1b8973323caadff611e,3731,M,35-40,Prostějov
6181b1b8973323caadff611f,4258,M,35-40,Přerov
6181b1b8973323caadff6120,3809,M,35-40,Šumperk
6181b1b8973323caadff6121,3696,M,35-40,Kroměříž
6181b1b8973323caadff6122,4979,M,35-40,Uherské Hradiště
6181b1b8973323caadff6123,4790,M,35-40,Vsetín
6181b1b8973323caadff6124,6565,M,35-40,Zlín
6181b1b8973323caadff6125,7379,M,35-40,Frýdek-Místek
6181b1b8973323caadff6126,8157,M,35-40,Karviná
6181b1b8973323caadff6127,5162,M,35-40,Nový Jičín
6181b1b8973323caadff6128,6018,M,35-40,Opava
6181b1b8973323caadff6129,11233,M,35-40,Ostrava-město
6181b1b8973323caadff612a,3764,M,35-40,Třebíč
6181b1b8973323caadff612b,58311,M,35-40,Hlavní město Praha
6181b1b8973323caadff612c,41057,M,50-55,Hlavní město Praha
6181b1b8973323caadff612d,3598,M,50-55,Třebíč
6181b1b8973323caadff612e,11325,M,50-55,Brno-město
6181b1b8973323caadff612f,4100,M,50-55,Břeclav
6181b1b8973323caadff6130,5388,M,50-55,Hodonín
6181b1b8973323caadff6131,3802,M,50-55,Znojmo
6181b1b8973323caadff6132,7358,M,50-55,Olomouc
6181b1b8973323caadff6133,3405,M,50-55,Prostějov
6181b1b8973323caadff6134,4540,M,50-55,Přerov
6181b1b8973323caadff6135,3861,M,50-55,Šumperk
6181b1b8973323caadff6136,3477,M,50-55,Kroměříž
6181b1b8973323caadff6137,4883,M,50-55,Uherské Hradiště
6181b1b8973323caadff6138,4828,M,50-55,Vsetín
6181b1b8973323caadff6139,6194,M,50-55,Zlín
6181b1b8973323caadff613a,7262,M,50-55,Frýdek-Místek
6181b1b8973323caadff613b,10765,M,50-55,Ostrava-město
6181b1b8973323caadff613c,8838,M,50-55,Karviná
6181b1b8973323caadff613d,5211,M,50-55,Nový Jičín
6181b1b8973323caadff613e,5739,M,50-55,Opava
6181b1b8973323caadff613f,5780,M,50-55,Kladno
6181b1b8973323caadff6140,3338,M,50-55,Kolín
6181b1b8973323caadff6141,4498,M,50-55,Mladá Boleslav
6181b1b8973323caadff6142,3772,M,50-55,Příbram
6181b1b8973323caadff6143,6278,M,50-55,České Budějovice
6181b1b8973323caadff6144,2358,M,50-55,Písek
6181b1b8973323caadff6145,3347,M,50-55,Tábor
6181b1b8973323caadff6146,6088,M,50-55,Plzeň-město
6181b1b8973323caadff6147,3134,M,50-55,Cheb
6181b1b8973323caadff6148,3927,M,50-55,Karlovy Vary
6181b1b8973323caadff6149,4201,M,50-55,Děčín
6181b1b8973323caadff614a,4370,M,50-55,Chomutov
6181b1b8973323caadff614b,3996,M,50-55,Litoměřice
6181b1b8973323caadff614c,3841,M,50-55,Most
6181b1b8973323caadff614d,4548,M,50-55,Teplice
6181b1b8973323caadff614e,3958,M,50-55,Ústí nad Labem
6181b1b8973323caadff614f,3247,M,50-55,Česká Lípa
6181b1b8973323caadff6150,2918,M,50-55,Jablonec nad Nisou
6181b1b8973323caadff6151,5694,M,50-55,Liberec
6181b1b8973323caadff6152,5248,M,50-55,Hradec Králové
6181b1b8973323caadff6153,4060,M,50-55,Trutnov
6181b1b8973323caadff6154,3275,M,50-55,Chrudim
6181b1b8973323caadff6155,5720,M,50-55,Pardubice
6181b1b8973323caadff6156,3073,M,50-55,Havlíčkův Brod
6181b1b8973323caadff6157,3783,M,50-55,Jihlava
6181b1b8973323caadff6158,5409,Z,50-55,Kladno
6181b1b8973323caadff6159,3066,Z,50-55,Kolín
6181b1b8973323caadff615a,4019,Z,50-55,Mladá Boleslav
6181b1b8973323caadff615b,3627,Z,50-55,Příbram
6181b1b8973323caadff615c,6328,Z,50-55,České Budějovice
6181b1b8973323caadff615d,2256,Z,50-55,Písek
6181b1b8973323caadff615e,3229,Z,50-55,Tábor
6181b1b8973323caadff615f,5931,Z,50-55,Plzeň-město
6181b1b8973323caadff6160,3055,Z,50-55,Cheb
6181b1b8973323caadff6161,3851,Z,50-55,Karlovy Vary
6181b1b8973323caadff6162,4095,Z,50-55,Děčín
6181b1b8973323caadff6163,4162,Z,50-55,Chomutov
6181b1b8973323caadff6164,3703,Z,50-55,Litoměřice
6181b1b8973323caadff6165,3744,Z,50-55,Most
6181b1b8973323caadff6166,4299,Z,50-55,Teplice
6181b1b8973323caadff6167,3816,Z,50-55,Ústí nad Labem
6181b1b8973323caadff6168,3298,Z,50-55,Česká Lípa
6181b1b8973323caadff6169,2904,Z,50-55,Jablonec nad Nisou
6181b1b8973323caadff616a,5388,Z,50-55,Liberec
6181b1b8973323caadff616b,5188,Z,50-55,Hradec Králové
6181b1b8973323caadff616c,3886,Z,50-55,Trutnov
6181b1b8973323caadff616d,3256,Z,50-55,Chrudim
6181b1b8973323caadff616e,5408,Z,50-55,Pardubice
6181b1b8973323caadff616f,2981,Z,50-55,Havlíčkův Brod
6181b1b8973323caadff6170,3514,Z,50-55,Jihlava
6181b1b8973323caadff6171,3596,Z,50-55,Třebíč
6181b1b8973323caadff6172,11200,Z,50-55,Brno-město
6181b1b8973323caadff6173,3917,Z,50-55,Břeclav
6181b1b8973323caadff6174,5193,Z,50-55,Hodonín
6181b1b8973323caadff6175,3786,Z,50-55,Znojmo
6181b1b8973323caadff6176,7225,Z,50-55,Olomouc
6181b1b8973323caadff6177,3425,Z,50-55,Prostějov
6181b1b8973323caadff6178,4403,Z,50-55,Přerov
6181b1b8973323caadff6179,3920,Z,50-55,Šumperk
6181b1b8973323caadff617a,3376,Z,50-55,Kroměříž
6181b1b8973323caadff617b,4720,Z,50-55,Uherské Hradiště
6181b1b8973323caadff617c,4628,Z,50-55,Vsetín
6181b1b8973323caadff617d,6015,Z,50-55,Zlín
6181b1b8973323caadff617e,7102,Z,50-55,Frýdek-Místek
6181b1b8973323caadff617f,8669,Z,50-55,Karviná
6181b1b8973323caadff6180,4971,Z,50-55,Nový Jičín
6181b1b8973323caadff6181,5525,Z,50-55,Opava
6181b1b8973323caadff6182,10627,Z,50-55,Ostrava-město
6181b1b8973323caadff6183,39902,Z,50-55,Hlavní město Praha
6181b1b8973323caadff6184,25513,Z,15-20,Hlavní město Praha
6181b1b8973323caadff6185,3848,Z,15-20,Kladno
6181b1b8973323caadff6186,2812,Z,15-20,Litoměřice
6181b1b8973323caadff6187,2637,Z,15-20,Most
6181b1b8973323caadff6188,3079,Z,15-20,Teplice
6181b1b8973323caadff6189,2992,Z,15-20,Ústí nad Labem
6181b1b8973323caadff618a,2407,Z,15-20,Česká Lípa
6181b1b8973323caadff618b,1985,Z,15-20,Jablonec nad Nisou
6181b1b8973323caadff618c,4119,Z,15-20,Liberec
6181b1b8973323caadff618d,3523,Z,15-20,Hradec Králové
6181b1b8973323caadff618e,2688,Z,15-20,Trutnov
6181b1b8973323caadff618f,2375,Z,15-20,Chrudim
6181b1b8973323caadff6190,3532,Z,15-20,Pardubice
6181b1b8973323caadff6191,2173,Z,15-20,Havlíčkův Brod
6181b1b8973323caadff6192,2525,Z,15-20,Jihlava
6181b1b8973323caadff6193,2547,Z,15-20,Třebíč
6181b1b8973323caadff6194,7504,Z,15-20,Brno-město
6181b1b8973323caadff6195,2508,Z,15-20,Břeclav
6181b1b8973323caadff6196,3347,Z,15-20,Hodonín
6181b1b8973323caadff6197,2632,Z,15-20,Znojmo
6181b1b8973323caadff6198,5246,Z,15-20,Olomouc
6181b1b8973323caadff6199,2556,Z,15-20,Prostějov
6181b1b8973323caadff619a,2892,Z,15-20,Přerov
6181b1b8973323caadff619b,2738,Z,15-20,Šumperk
6181b1b8973323caadff619c,2384,Z,15-20,Kroměříž
6181b1b8973323caadff619d,3206,Z,15-20,Uherské Hradiště
6181b1b8973323caadff619e,3227,Z,15-20,Vsetín
6181b1b8973323caadff619f,4232,Z,15-20,Zlín
6181b1b8973323caadff61a0,5018,Z,15-20,Frýdek-Místek
6181b1b8973323caadff61a1,5318,Z,15-20,Karviná
6181b1b8973323caadff61a2,3545,Z,15-20,Nový Jičín
6181b1b8973323caadff61a3,4097,Z,15-20,Opava
6181b1b8973323caadff61a4,7191,Z,15-20,Ostrava-město
